Estado,Cidade,Data,Preço Gasolina (R$/L),Preço Etanol (R$/L),Ano,Inflação (%),PIB per Capita,Taxa de Desemprego,Média de Preços Históricos
BA,Belo Horizonte,2021-08-23,5.059723091786213,3.04798266446471,2021,1.017291700866326,48540.81855430403,6.533528035031502,4.412807509606668
MG,Campinas,2021-08-24,5.585777720976733,3.885793499139278,2021,1.235301636351433,46682.39746784493,13.606942668676949,4.177252118827047
SP,Uberlândia,2021-08-25,4.416542408256402,4.407768912385067,2021,1.6941531582439628,42539.59813289746,13.638022086715429,4.914455365938719
SP,Belo Horizonte,2021-08-26,4.925497754332371,4.9050114315405455,2021,4.957602580386547,37984.784888866576,12.543621585472318,4.6459359063066925
BA,Rio de Janeiro,2021-08-27,4.9318475625567615,4.374619812416627,2021,4.910493667728565,20965.585195727268,7.513255367565171,5.04369823282871
RJ,Campinas,2021-08-28,4.6588357680005705,4.006009000207409,2021,3.2772127103461934,46972.24146193921,9.450272889318242,5.374487774285063
RJ,Canoas,2021-08-29,5.236506880809641,4.339024340097695,2021,3.3722909375318855,45447.277794252834,12.726362322754046,5.762601288384639
MG,Salvador,2021-08-30,4.3299172108244495,3.297029809418011,2021,2.728721202730132,21078.356854123813,14.483586417647253,4.945891978961996
MG,Belo Horizonte,2021-08-31,4.1858989090571415,4.787636801181068,2021,3.075146421667289,33455.26932487234,5.047801513942128,5.6623436984177165
RS,Campinas,2021-09-01,4.1461059805578575,3.0391280046563915,2021,2.296818592816861,33538.900345980386,8.492452418001378,5.028206138794522
RS,Niterói,2021-09-02,5.100535550551657,4.417627809765575,2021,4.768027802479631,24512.691690523447,14.859473475834994,5.932807553942226
RJ,Canoas,2021-09-03,5.72027847403869,4.394135362366107,2021,2.138753458908351,38254.71513255072,13.290139494610376,4.552685800792916
RJ,Feira de Santana,2021-09-04,5.592162522558207,3.4378495130207805,2021,2.9655802896819403,23632.48315767457,7.948129592384948,4.836988471306901
MG,São Paulo,2021-09-05,5.701143096333142,4.177121776053948,2021,4.5821534556827945,38444.14529920576,9.935392028544271,5.853525467834734
BA,São Paulo,2021-09-06,5.32412535669798,3.724872645728878,2021,3.479407217534081,26875.589186417954,5.719884037567022,4.945271925549177
RJ,Niterói,2021-09-07,5.993457347945002,3.2844230022220944,2021,2.502659577321128,29840.00969048811,6.647184253391693,4.0306288684963345
MG,Porto Alegre,2021-09-08,5.053984351022365,4.7297741306336505,2021,1.3083908632131869,41317.899698858106,7.1916019425855975,5.640688087015897
RS,Canoas,2021-09-09,5.252311941971599,3.9835932731100305,2021,1.6831288947530236,41580.48381304937,9.038593509707997,5.8389888568837485
RJ,Campinas,2021-09-10,5.722583130923878,3.1477322471249076,2021,1.3047944152039728,38259.243081710265,10.04372934189638,4.571469876361514
RJ,São Paulo,2021-09-11,4.029036907340454,4.15653290508782,2021,2.5834425338707794,34337.71170505304,14.38034107569337,4.539733593450463
RJ,São Paulo,2021-09-12,4.317579384362603,4.405442328332892,2021,2.6206158010515392,24236.13065838422,13.296937360968437,5.213375779945807
SP,Porto Alegre,2021-09-13,4.006640890175847,3.0179994927379985,2021,3.1913461665015936,33767.13928831206,9.68290663814443,5.792349555460688
SP,Salvador,2021-09-14,5.419167220629152,3.8403232474912574,2021,1.4125996572646065,36813.3361631648,14.11846490147245,5.754212938911531
SP,Porto Alegre,2021-09-15,4.731533696671359,3.913218997061322,2021,4.2071158798548955,21109.821732591205,10.243682334044827,4.793461180836632
RJ,Feira de Santana,2021-09-16,4.071250608122222,4.914379464627494,2021,4.226168576645563,29195.56162670919,13.497558978842825,5.549797189860882
RJ,Uberlândia,2021-09-17,4.130111704345324,3.0627389191916548,2021,2.4442106640160968,35793.21677823384,5.304225231107561,5.228753160113938
RJ,Rio de Janeiro,2021-09-18,5.820417061985087,4.824318352536856,2021,1.027810247078901,21901.797661917517,10.419211862701898,5.34599092600968
RJ,Uberlândia,2021-09-19,5.222659730962893,3.8501849793310745,2021,4.388385048562409,22308.75747312216,8.898847152118286,4.302468182044534
MG,Campinas,2021-09-20,5.172463915891964,3.351655379120121,2021,3.1827546319222106,41245.02718228653,5.965628727474773,5.767092062078413
BA,São Paulo,2021-09-21,5.05335036681606,4.586220787981722,2021,3.0620973587676024,25907.390266976177,5.872178167611931,5.345987391233916
MG,Belo Horizonte,2021-09-22,5.782213642794711,3.17979385974464,2021,2.5884940430568877,20955.525901182875,11.624134138799672,4.694928458408161
SP,Campinas,2021-09-23,4.812487697853765,3.1710121480149565,2021,1.105696027570179,40279.340021949254,14.290921216780943,4.578544473740193
SP,Belo Horizonte,2021-09-24,4.05389001364621,3.6514800924485202,2021,1.7002986991910993,27702.948753757842,11.170695779985044,5.411767945646188
BA,Belo Horizonte,2021-09-25,4.349159569601515,4.152932860444196,2021,3.706583913024688,45767.809362257416,11.01300428887053,4.258608253615656
RS,Rio de Janeiro,2021-09-26,5.78281737991129,4.675177270836707,2021,2.6396884311208537,30292.02662280143,14.915375321933745,5.181623947639334
BA,Feira de Santana,2021-09-27,5.55049690777762,4.176584553934686,2021,2.5571831020761233,35152.61840263504,11.011319061465745,4.0562380827307285
RJ,Porto Alegre,2021-09-28,4.543004358813938,3.6280486682930215,2021,4.1554100433954355,27694.72136140576,6.65619641420999,5.121289193115524
RJ,Feira de Santana,2021-09-29,4.091538821143576,4.047212457001138,2021,1.44411542939796,37006.71858294499,11.185011076109358,5.072282702437988
RS,Canoas,2021-09-30,4.939564363469875,4.730753868608616,2021,3.066289301707206,44273.74398297499,11.264494433370642,4.934324353290485
SP,Niterói,2021-10-01,5.921521179278806,3.800814509971504,2021,1.4610134171809115,35156.087067605775,7.869804610415151,4.7990727832797955
RJ,Belo Horizonte,2021-10-02,4.5622593542468195,3.21444367437498,2021,4.176893096360944,39952.91977747003,14.54977839367244,5.908854555917915
MG,Porto Alegre,2021-10-03,5.235583507587096,4.3195142204477355,2021,1.6331952765592996,33044.033017173555,8.035779055584586,5.150590849225843
BA,Uberlândia,2021-10-04,5.432089098721986,3.8947248930621505,2021,2.9136745755874145,24025.23481217773,13.733469775077369,4.618974808299098
RJ,Canoas,2021-10-05,5.151526361229203,4.204000568402895,2021,2.787438854552032,37479.61034737308,11.986616594144888,4.129935648682302
SP,Salvador,2021-10-06,5.675188161629061,3.0668050714951973,2021,2.556260246717544,35090.5616481059,5.051314831275484,4.329363266828968
BA,Salvador,2021-10-07,4.567965828482109,3.686343139628659,2021,1.810543564881252,26590.62996823703,14.893160694158492,5.320781783124218
BA,Uberlândia,2021-10-08,4.5482548298446295,4.3699398272398975,2021,3.5067102321308656,36408.00414622399,9.559735287473945,5.991905466990513
RS,Campinas,2021-10-09,5.069485200092712,4.8905639871791395,2021,1.0444622482317314,25753.891513034214,14.092816242319056,4.2194411165252514
RS,Uberlândia,2021-10-10,4.678988986380825,3.612541748859921,2021,1.241927342594169,28057.962704296453,8.280899761712691,4.501922584661342
BA,Niterói,2021-10-11,4.222398479096138,4.5177023332381685,2021,4.864183854259668,47046.33986379303,5.727223422130998,4.000105194687544
MG,Belo Horizonte,2021-10-12,5.918793237344746,3.3761833624698454,2021,3.748732352214719,22979.156668836513,9.288039767569398,4.603529015981299
SP,Uberlândia,2021-10-13,4.133586523077183,3.4112511151535263,2021,3.546041189791449,35454.85833475885,7.558571523031991,5.117179331700195
BA,Belo Horizonte,2021-10-14,4.899416313348958,4.922708399312957,2021,4.377544778347236,42296.76835267633,8.664335607467658,4.745583816259774
RJ,São Paulo,2021-10-15,5.19112374212081,3.9588581522882276,2021,1.662859151638124,48109.32889812444,7.998441434188674,4.090039339651393
BA,Canoas,2021-10-16,5.132896390642897,4.80501626514703,2021,2.1834149255585933,41404.94996324128,5.0069167422686505,5.9240925893326875
MG,Rio de Janeiro,2021-10-17,4.7342203750679115,3.0450291465163972,2021,2.142738004414448,30737.04563677709,10.660655030040893,4.793610460191777
SP,Porto Alegre,2021-10-18,5.582544059236301,3.8316621421052073,2021,4.107804622100655,37701.19085095628,9.251932115168756,4.960635482778062
MG,São Paulo,2021-10-19,4.004600482682619,4.546439960654215,2021,4.2467973625357835,30434.49821979328,10.859004358727827,5.349802984110301
SP,Belo Horizonte,2021-10-20,5.35787818044709,3.5356761754336254,2021,2.601467547796534,23413.498001988046,11.851236478358151,5.836149720604302
RJ,Feira de Santana,2021-10-21,4.932465492163446,3.5717517922563475,2021,2.4098453497256345,20098.36210873883,7.3160224848707625,5.6428402955477726
RS,Campinas,2021-10-22,4.117418630022257,4.810540202387059,2021,1.3880287245357632,46945.51824340876,8.788013254759797,4.344722080891217
BA,Rio de Janeiro,2021-10-23,5.961331807731969,3.692671935801826,2021,2.0786143862083613,33508.84630221359,8.184220926038282,5.754222889368277
BA,Canoas,2021-10-24,4.075074336379756,3.6565654728556485,2021,2.6655757720429323,23509.0542395468,12.779331545458396,4.18099082135843
RS,Porto Alegre,2021-10-25,5.228801526339106,3.4588602371986923,2021,2.231734376420776,27256.338532202382,11.674571468303824,4.242186351129989
MG,Rio de Janeiro,2021-10-26,5.858995636505831,4.083653575984219,2021,2.7474198736959754,21146.347998492907,11.169527010117449,4.452986345783063
RJ,Uberlândia,2021-10-27,5.311559616604084,3.573133474998513,2021,1.0532860592983142,41782.31242568359,10.32765829725783,5.358020451449164
SP,Rio de Janeiro,2021-10-28,4.084057206000047,3.7329790842391692,2021,1.8767757033861772,23302.103307563353,14.043204659329259,4.776400841886349
RJ,Campinas,2021-10-29,5.922606072670417,4.559022496058259,2021,3.3245517954616757,20974.50936547807,9.140173260878623,4.495147752086505
MG,Belo Horizonte,2021-10-30,5.48901119803841,4.860327626838068,2021,1.0559701380066668,36099.667725647276,14.717903842367864,5.650351378149569
RS,Uberlândia,2021-10-31,5.699251946027821,4.098493017664104,2021,2.0822163567121152,43671.69318815906,9.68551939201964,5.579409424335868
SP,Belo Horizonte,2021-11-01,5.327395042692149,3.0589967381541285,2021,4.908543663508491,44737.44692803324,7.976284617135447,5.827159848359911
BA,São Paulo,2021-11-02,4.452281299413754,4.877760364259239,2021,3.9870929223860907,23340.4643351996,6.407197457097786,4.216226846052447
BA,Campinas,2021-11-03,5.015623091102078,4.502090735859388,2021,3.2499193856123636,45707.06512634311,13.271072678251354,4.235399680617167
RS,Porto Alegre,2021-11-04,5.709844792548078,3.616646405112334,2021,1.7421283245407895,48809.525528552695,11.832416779409467,5.70234171664568
SP,Canoas,2021-11-05,4.301154094932979,4.4477932931243025,2021,1.204490275612986,26490.519572799312,5.888761446550897,4.968681138412868
RJ,São Paulo,2021-11-06,5.880313707772582,4.697399871690887,2021,1.8024459757673381,41673.98053718639,11.482798528680169,4.536531219745518
BA,Uberlândia,2021-11-07,5.068588322183429,3.004109238323946,2021,2.7533679268798923,34999.29141578375,12.387573298411597,4.10645184139853
MG,São Paulo,2021-11-08,4.0599098097953465,3.9577405055875317,2021,3.9319570984631795,35734.82404926803,10.897166383938075,4.603054796396498
RJ,Uberlândia,2021-11-09,4.211275348581118,4.271044646709791,2021,1.0382014794378471,43537.26036968161,13.075603188406246,5.332497364938207
BA,Uberlândia,2021-11-10,5.873816328003857,3.633109032375981,2021,2.482790980394761,28456.590957815162,14.247922907776905,5.088527682058336
MG,São Paulo,2021-11-11,4.267762819635848,4.52613252941749,2021,2.0913756934149164,39446.36910754702,8.602748405865082,5.5934594847634616
BA,Uberlândia,2021-11-12,5.885256502719974,3.2919255572570227,2021,1.7927986565291505,34435.51416503424,9.19577586617974,4.839468846095942
RJ,Niterói,2021-11-13,4.832455398032144,4.586859634857113,2021,1.1274362576567123,37668.50571251888,7.860025790593921,5.532449502514489
BA,Canoas,2021-11-14,5.7337782439527105,3.8423444857811697,2021,2.918031834120057,26672.964275569728,10.969074357117371,4.522865109132466
BA,Niterói,2021-11-15,4.722429186798529,3.0850464468023002,2021,3.5440624073518623,28885.28504194764,11.011333123473044,4.909912356708138
SP,Porto Alegre,2021-11-16,4.0607364590898944,3.465593856548378,2021,1.049762602732049,48626.56659581234,13.998602244796096,4.762353172605713
SP,Campinas,2021-11-17,4.187503942647726,4.9042402305688935,2021,3.6783548000577504,38614.4104457894,14.90427370709137,4.531444561814389
MG,Feira de Santana,2021-11-18,4.05573561171362,3.9120290440685266,2021,3.0239655790511413,26669.573008793916,10.159102011461766,4.889728444448471
MG,Porto Alegre,2021-11-19,5.66499686512961,4.032505406813402,2021,1.1487613666306409,35105.925931855156,10.430953374464806,4.023593801773847
MG,Porto Alegre,2021-11-20,5.086681671249014,3.2784619600001106,2021,1.2111666802507872,46744.84594091748,6.927310490212557,5.980978157416937
BA,Feira de Santana,2021-11-21,4.990503212273153,3.9766136608007767,2021,4.805129787305899,21877.53894563153,5.125794491407259,4.6924555528612935
BA,Salvador,2021-11-22,4.489361488659883,4.833482245438711,2021,1.6964398381007246,21075.611538324796,5.851684001216867,4.87684371813851
RS,São Paulo,2021-11-23,5.975417707337577,4.936964701983627,2021,2.1889041444694994,20133.75818906473,7.812814246828637,4.8384054363412545
MG,Salvador,2021-11-24,5.918044305036053,4.85337845072727,2021,1.734577275984087,35908.30574767883,14.47505111523985,4.418739154315691
BA,Campinas,2021-11-25,4.104743022304198,3.662634105115917,2021,2.8228237513966254,28479.421816388134,10.1834980470427,4.610377689452983
RS,São Paulo,2021-11-26,5.3853363499097,3.052752102582196,2021,3.6862241047690505,32414.098197600262,8.172352260900038,5.873664232666994
MG,Belo Horizonte,2021-11-27,5.792510800133765,4.463067401713941,2021,1.9583627256715839,42311.67405833537,9.44120539983347,5.5687745450860415
BA,Rio de Janeiro,2021-11-28,5.795449898209879,4.28073665523541,2021,1.6761990660994086,45052.63531453126,9.003713748074187,5.839694897465879
BA,Salvador,2021-11-29,5.779028895527254,3.661917533362625,2021,1.5289341230807278,21833.08016893961,14.150431787848017,4.653759203961126
RJ,Niterói,2021-11-30,4.896135738184249,3.9703723801910504,2021,3.0984311062810357,22884.318502822945,9.358296874605642,4.944405001045172
RS,São Paulo,2021-12-01,5.421901965869889,4.790559851744719,2021,3.8150670687183132,37223.78538907094,9.614792994848392,5.920956838039755
BA,Uberlândia,2021-12-02,4.084082816733043,4.002283481929219,2021,2.3658757383036475,32819.69558144787,14.602143076108526,4.243515055148226
RS,Campinas,2021-12-03,4.476418244584802,4.001022498475284,2021,3.6205933600897917,39407.86117263582,14.519186100665058,4.829167414068769
MG,Rio de Janeiro,2021-12-04,4.87453298422217,3.5692509827858667,2021,4.5799897062914745,49631.9064854218,6.619363468733466,5.635912315685009
RJ,Rio de Janeiro,2021-12-05,5.521095660317119,4.6485317937653985,2021,3.9808927760684942,25186.794858377194,6.83146164917912,4.5970002073181595
RJ,Uberlândia,2021-12-06,5.344085788319628,3.139744127668447,2021,4.335972876506862,36323.22150757419,7.999398348400295,4.146132414731641
MG,São Paulo,2021-12-07,4.4539471083227875,4.94424038232246,2021,2.2732727827965116,26944.68512671713,14.111463296123853,4.645192251402932
MG,Porto Alegre,2021-12-08,4.2870723454852,4.729244680198862,2021,3.6264198439215454,45885.026709659534,6.970826756998716,5.9368535135388605
RJ,Canoas,2021-12-09,4.689230390455819,4.900846274382715,2021,1.8117823316216968,34237.758209005726,5.976406730287675,4.428600928455206
MG,Niterói,2021-12-10,4.978806653791874,4.599872896941468,2021,3.580091780763057,46619.80319162914,7.1485292823957565,5.3680206330896905
SP,Campinas,2021-12-11,5.262609421984081,4.221950236518165,2021,4.411331465487843,34711.53225911836,14.45104801550055,4.968434394056795
MG,Salvador,2021-12-12,4.24699181337586,3.641415991985713,2021,3.036757742920403,20611.87617873234,9.21758193150029,4.058196170318984
RS,Feira de Santana,2021-12-13,4.281632002657771,4.827980715309609,2021,1.088236678510587,36861.85684184333,12.29640850231262,5.656335431624538
RJ,Rio de Janeiro,2021-12-14,5.594248661203284,4.518620989628144,2021,2.8386509992122124,38709.70301737856,12.306492369217729,5.159891733902531
SP,Campinas,2021-12-15,4.59017514268519,4.515671675535155,2021,1.1165292073136501,39752.64906865945,13.839570096189783,4.897640118989102
SP,Rio de Janeiro,2021-12-16,4.822334839212206,3.5841092625385444,2021,3.948738778634308,46235.642440661904,14.246359733202015,5.560724024360953
SP,Salvador,2021-12-17,5.428741827650551,3.569213543870021,2021,3.089890688343281,23520.24614193217,5.48858836120551,4.183337426197747
RJ,Porto Alegre,2021-12-18,4.501706155175954,4.277710796356273,2021,2.213414023989412,38990.44754675552,14.15647979394788,5.37726409827762
MG,Uberlândia,2021-12-19,4.071699127789057,3.6437394154100575,2021,2.947646270186201,48687.0752076277,14.167895996278432,5.251464935279296
MG,Rio de Janeiro,2021-12-20,5.520942420059319,3.178039109318882,2021,1.241438934901237,48107.17048939718,6.812439973137703,5.943928023181558
MG,São Paulo,2021-12-21,5.493418857588131,4.18252948226263,2021,3.47019450398004,33454.16917855285,14.004834721205135,4.7774339496976514
RS,Salvador,2021-12-22,4.008690633192269,4.622924577944083,2021,2.4771501957842412,41520.21527390252,13.421033606943269,4.663681551508056
SP,Rio de Janeiro,2021-12-23,5.437145436201665,3.8907537208141436,2021,3.835249239361832,24924.755714806757,7.71002489054725,5.845746225341657
MG,Niterói,2021-12-24,5.307203165856271,3.283978019282994,2021,3.523223789717551,25941.93823391777,5.041295245738108,5.734962055050964
BA,Salvador,2021-12-25,4.3684181742832715,4.694475299974657,2021,3.2061430280132237,33701.0980419424,12.371330488420204,5.028785880570144
MG,Uberlândia,2021-12-26,5.823648342184299,3.8150378194366477,2021,1.2493844628450756,48493.49502617876,7.919552841543858,5.253972242952631
SP,Uberlândia,2021-12-27,5.208344050096624,3.8250408819014416,2021,4.58283989708535,49346.7285015277,14.781989938249676,5.77666852237945
BA,Salvador,2021-12-28,4.253236306001646,3.687338845528305,2021,1.669616261748342,34074.65089138134,10.12720958789346,4.1749198555359035
SP,Salvador,2021-12-29,5.90650180467569,3.241839744612918,2021,3.263317876028849,20077.511048424683,9.654014931822674,5.566967934323843
BA,Salvador,2021-12-30,5.918884321182241,4.610299841625521,2021,3.260123771312028,29506.742594298703,5.1732006066312035,4.0031982184581265
MG,Rio de Janeiro,2021-12-31,4.878028601942128,4.391717280694422,2021,3.746185750866956,25685.04304561647,6.588044000553497,5.411357602713003
SP,Uberlândia,2022-01-01,4.157255706290019,4.3233567327417735,2022,2.9750855654386275,40060.698600222764,14.974631654019117,4.753683215066731
BA,Salvador,2022-01-02,5.3750720338535025,3.4219820100844442,2022,4.2110557807302795,20589.592155953807,7.147287575672144,5.230440454329897
MG,Canoas,2022-01-03,5.958046048838822,4.97834624625794,2022,2.4348432683327452,29883.1421870439,8.273319192184436,5.417423215092761
SP,Rio de Janeiro,2022-01-04,5.790488892570163,4.707118850983681,2022,1.4505758217251623,30895.962889005154,9.91739941460739,5.138518361804993
SP,Rio de Janeiro,2022-01-05,5.413613620528542,4.745803034635313,2022,3.6383453681683817,40362.36072342354,9.378065787013416,4.034732684076136
RS,Uberlândia,2022-01-06,4.015281357939548,4.711330870208173,2022,3.025612361756306,36827.828762970545,6.857379024179125,4.789334350065077
MG,Feira de Santana,2022-01-07,4.6038640627268705,4.419577740318165,2022,3.250974105526888,34699.995841163334,11.637580518994445,5.460055027210553
RJ,Porto Alegre,2022-01-08,4.036988100768987,4.988046584417318,2022,1.9183862604714492,43786.51777326915,12.868369030330042,4.575780305350412
MG,Canoas,2022-01-09,5.254616045695994,4.970441082341409,2022,1.468357804217025,43438.84739337412,6.983835315754026,5.9125599668884306
RJ,Rio de Janeiro,2022-01-10,4.681229239724616,4.415250163135253,2022,1.2999661964736848,29204.81508301114,10.305801249708319,4.452398955459445
BA,Salvador,2022-01-11,5.977512343638628,3.267597818966925,2022,4.310625461162287,22546.988009438428,14.38617038317538,4.729090785536558
BA,Canoas,2022-01-12,4.228100742175278,4.004730969767543,2022,2.945997869278412,44357.45408232901,6.068017557494963,4.822762492740188
RJ,Campinas,2022-01-13,4.6687960130131,3.2369748599928414,2022,1.1569995896992196,24899.762966630722,10.844649810979378,4.887849200464972
RJ,Belo Horizonte,2022-01-14,4.350561376050252,4.105438274176791,2022,3.8392323848315244,37866.537635514636,14.251095701917917,4.49486822145794
MG,Salvador,2022-01-15,4.607390897824081,4.139039499675277,2022,3.0937104264580113,29402.35922926171,13.406433316331706,4.57522096084831
BA,São Paulo,2022-01-16,5.109486042932048,4.206273944150522,2022,1.928701242633509,20395.594088928505,7.935065890157146,5.487107698247536
RJ,Campinas,2022-01-17,5.536716710938731,3.7892206639348394,2022,1.8270149479257354,46572.02708213726,13.135426090527497,5.025507011255224
BA,Feira de Santana,2022-01-18,4.718268573659648,4.027228668553475,2022,4.647207849145655,44330.84913257163,8.059091928107756,5.895067726620548
MG,Uberlândia,2022-01-19,5.653231508719467,4.204811830624317,2022,4.78599452936456,40945.726874980064,8.411321087597546,4.350325466245993
BA,Niterói,2022-01-20,4.11805244410926,4.914620476972588,2022,1.8641440013094388,31789.934516561978,5.420559739593753,4.6130213723779505
RS,Salvador,2022-01-21,4.663150925393166,4.915244758196133,2022,4.229659419413453,24432.095799425657,14.340827906278564,5.19135532297031
BA,Salvador,2022-01-22,5.434720036273033,4.475484633716914,2022,3.093707875804236,23279.57726499681,10.221797171739741,5.483242224068089
SP,São Paulo,2022-01-23,4.057509321030476,3.388373575701938,2022,4.670753089375102,49249.232487986475,12.323072040568029,5.847455896882897
BA,Rio de Janeiro,2022-01-24,5.362303818269079,3.9553349152022563,2022,1.5478987061039793,41188.6442799144,11.987855674831216,4.542503495122331
SP,Uberlândia,2022-01-25,4.539089373248375,4.585296028334025,2022,4.322341309702494,32969.97685306361,11.57329971726655,4.609662227347067
RS,Uberlândia,2022-01-26,5.2358156578980335,3.5264396730204774,2022,1.1242593759554067,30730.53569700652,6.5679507179118914,4.316866408012539
MG,Uberlândia,2022-01-27,4.756477257331124,3.9677397184995424,2022,3.1083813668061744,46818.37208956167,5.771171483134663,5.026797905106966
MG,Uberlândia,2022-01-28,4.289085346428485,3.6886486631303423,2022,4.167948956845095,22399.621208274013,11.614476116179356,4.292638133747582
RJ,Feira de Santana,2022-01-29,4.101422996197286,3.7183674244791627,2022,1.6505252086872622,40739.41788403247,9.551091034972908,4.376049769625489
RJ,Porto Alegre,2022-01-30,4.25589215884648,4.176913418631917,2022,3.4015059985658804,49042.13687422805,12.676515159830856,4.900128053534359
BA,Salvador,2022-01-31,4.269801301349399,4.026014872423923,2022,1.3973266906148476,47791.78282375117,14.137215251541575,5.937258811596058
RS,Rio de Janeiro,2022-02-01,4.124819352049991,4.226624152566382,2022,2.3075665658589095,43856.257922808814,10.801201694313068,4.991046059924106
RJ,Niterói,2022-02-02,5.705585624884787,3.2563512942539505,2022,2.428573694409004,25784.319596052577,12.647284384323166,4.188080758756991
BA,Porto Alegre,2022-02-03,5.657260091814832,4.590974328048128,2022,4.269900851357499,41937.886518599604,8.969998750340231,5.098184822430388
SP,Salvador,2022-02-04,4.0485319191707525,3.2402918914724883,2022,1.7899133588052583,20494.462957845724,12.388560505123104,5.485875819870512
RJ,Salvador,2022-02-05,4.694011739242278,3.080263120435187,2022,4.754170918615513,29356.687392288222,8.19285272531829,4.900580836585027
MG,Feira de Santana,2022-02-06,5.62927025480211,3.961428125603714,2022,3.0947691440799865,23531.07128317391,13.306942848316416,5.425386051361599
BA,Uberlândia,2022-02-07,5.372530604366927,3.325795819115995,2022,4.83562583296105,32408.090849078337,14.89810904450218,4.5903228723108995
MG,Niterói,2022-02-08,4.975282639679987,4.430991628619673,2022,3.0491747546252705,20978.860528764737,5.481490756223134,5.21924473514207
RS,Porto Alegre,2022-02-09,4.7031027138390975,3.3510448402939894,2022,1.5156369476514469,48845.07811642828,13.34859319835544,4.215948793805737
RJ,São Paulo,2022-02-10,5.233117918886787,4.40152926669909,2022,2.1081888406057474,27885.48003397623,12.37231192612889,4.613672657663586
BA,Belo Horizonte,2022-02-11,5.304334011915222,4.227082545561207,2022,2.436544482944678,41984.50899722478,9.654615447597607,4.9449515445101495
SP,Rio de Janeiro,2022-02-12,4.449070118018968,3.1023607615195044,2022,2.1113270381406695,42027.26928874357,12.233358119948097,4.632219658686095
BA,Rio de Janeiro,2022-02-13,5.756126497188148,4.872340923581128,2022,4.59737616976993,35498.839452977365,11.15515405260652,5.062494601222035
SP,Rio de Janeiro,2022-02-14,5.10158995304884,3.6225291156549853,2022,1.7655010880149717,45506.18037062381,14.01698204102689,5.963892939605124
RS,Uberlândia,2022-02-15,4.237629924979712,4.968104294694999,2022,2.511353605744236,28223.52454713688,14.204730593590334,4.995785599197391
SP,Niterói,2022-02-16,5.002961549755631,3.403551433323787,2022,2.003058410450789,28091.711792740047,8.726757663793844,4.003115278911405
BA,São Paulo,2022-02-17,4.284419706456879,4.259055674803665,2022,1.4186686714654604,46321.36601947179,6.307704530064146,4.701807531212123
MG,São Paulo,2022-02-18,5.541288467856525,3.75515200582651,2022,4.580780239753713,38073.4250787493,12.726953031782362,4.659931037183977
SP,Campinas,2022-02-19,5.871111856118308,3.258254843695605,2022,3.3708850040546703,38442.52945187158,10.805559403468303,5.2474390441324195
RS,São Paulo,2022-02-20,5.089670801945783,4.387995254783615,2022,2.1345532339244464,42552.37914472695,6.977107066034701,5.412027990601363
MG,Campinas,2022-02-21,4.859509580921521,3.6138337148672592,2022,4.382196850829795,34058.88868734347,10.956230261718904,5.454689354275619
BA,Canoas,2022-02-22,4.283587428170122,3.655366330751942,2022,1.397791540729762,30275.21649788416,13.58194797622033,5.7952393813984315
MG,Uberlândia,2022-02-23,5.801442363251369,4.697542964381192,2022,3.6264950613804383,38259.2885049324,8.813110993195764,5.493907418706169
BA,Canoas,2022-02-24,5.342704230191752,3.8171754707021304,2022,2.447602281685237,29396.586557223527,10.59931199490689,5.925840953792259
RJ,Feira de Santana,2022-02-25,4.3425604808133,4.029572613019943,2022,4.61897289955639,46413.056468120514,5.144547657724411,4.322618710279366
MG,São Paulo,2022-02-26,5.623442477197083,4.974390439488569,2022,1.6210706800299226,49836.7743671504,13.750846316491675,4.3916309352450185
MG,Campinas,2022-02-27,4.193201289515818,3.7595798706746644,2022,1.9461386207673215,30373.122240371304,13.209702098867636,4.747054544833543
BA,Salvador,2022-02-28,4.031990841051876,4.230004050806076,2022,1.651171425353732,36185.62632028142,9.162910003488358,5.280442573543956
RS,Rio de Janeiro,2022-03-01,5.167292306341862,3.609007052877159,2022,3.73339116243064,32372.67601621895,12.932629399144052,4.149068579332555
BA,Belo Horizonte,2022-03-02,5.2240421165031385,3.8107567475008164,2022,1.2471119524929093,38014.773602067304,13.767579050538812,5.92958479275598
RS,Feira de Santana,2022-03-03,4.4872516180332935,3.5169088327062905,2022,4.124610156616879,27966.22827631853,6.70346724992381,4.4100604769397265
RS,Belo Horizonte,2022-03-04,5.666501575290891,4.596405219701694,2022,3.2495912129265236,32917.045540283914,8.571354669934074,4.5726512880776875
SP,Campinas,2022-03-05,4.087236625826255,3.602236381335478,2022,2.8535176185401028,36408.396180345226,11.646993606267083,4.027175630599257
MG,Canoas,2022-03-06,5.055391722711309,3.161968529530365,2022,1.8744501769069206,43191.10673578248,5.630897306121523,4.194244558429329
RS,Canoas,2022-03-07,4.61055883300582,4.4372638951843175,2022,1.2978373849868232,35809.276577922516,12.081749891808876,4.719762812452497
RJ,Rio de Janeiro,2022-03-08,5.780816694036272,3.6684919281552113,2022,1.4152471448230943,31135.453121255163,14.19199168711647,5.31255412785148
MG,Campinas,2022-03-09,5.9810774425854225,4.379480203293187,2022,1.7489781800329807,44886.378524331696,6.750890047362882,4.122676643446552
BA,Campinas,2022-03-10,4.523330822912985,4.9055789224452555,2022,1.3213876203422292,23804.848049422308,14.243190065722683,5.31638155572043
MG,Canoas,2022-03-11,5.782207372264091,3.5150482036546893,2022,1.4591802233746587,23635.61874480016,6.465445314442036,5.05056832993503
